language,language_name,prompt_id,variant_type,seed,image_path,mean_luma,contrast_luma,edge_density,entropy,colorfulness,phash_bits
en,English,S10_negation_rephrase,negation_rephrase,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S10_negation_rephrase_seed2026051801_00001_.png,105.10725402832031,49.16959212920634,0.076202392578125,6.879919056869722,83.78253530510958,1100011101001111111111110111110110001001001000001000000001001010
en,English,S10_negation_rephrase,negation_rephrase,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S10_negation_rephrase_seed2026051802_00001_.png,93.20515441894531,60.171992245563295,0.1110076904296875,6.917933117420377,92.36706337881144,1011001100001011111100110001011111010011110100101000000100010011
zh,Chinese,S01_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S01_base_seed2026051801_00001_.png,238.4939422607422,30.447137666184005,0.025299072265625,3.695216075273813,14.555793312265234,1011111111001011110000000011110010001011001100100010110010001011
zh,Chinese,S01_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S01_base_seed2026051802_00001_.png,206.85926818847656,48.63873191738101,0.0547332763671875,6.225931965846522,73.04526688024892,1011111011001101101100000001011011001001001110101100000100110011
zh,Chinese,S01_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S01_synonym_seed2026051801_00001_.png,238.94219970703125,9.984270353283751,0.003173828125,5.031113435116506,5.444202341175647,1110111010001011100110000110010110001010101100010110010101001110
zh,Chinese,S01_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S01_synonym_seed2026051802_00001_.png,217.8301239013672,27.789864650476034,0.0891265869140625,6.252394576727092,22.226867774118183,1011101111100111100100000100000111101000110111100000100101010011
zh,Chinese,S01_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S01_word_order_seed2026051801_00001_.png,236.25030517578125,16.478475689203787,0.0382080078125,5.032150213467113,19.886335443935003,1111101010000011110100000110010110011011000110011010010101011100
zh,Chinese,S01_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S01_word_order_seed2026051802_00001_.png,206.517822265625,32.69350941105878,0.0547637939453125,6.416032955730937,45.489787539669905,1011111110000101110000001101010111000000111100101100000101111010
zh,Chinese,S01_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S01_attribute_swap_seed2026051801_00001_.png,237.08984375,29.076202509409033,0.0242919921875,4.709228550440282,17.187193445677405,1011111110001010110100000011110010001011001100100010110011001011
zh,Chinese,S01_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S01_attribute_swap_seed2026051802_00001_.png,213.05258178710938,42.63035085491423,0.0596771240234375,6.054491069921512,69.71431435732656,1011111011000101100100000101011011001001001110101100010100110011
zh,Chinese,S02_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S02_base_seed2026051801_00001_.png,240.8774871826172,21.00569633050291,0.03057861328125,4.530299384968502,13.7620251418057,1101011010101010110101001110110110010011000010101010010101010010
zh,Chinese,S02_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S02_base_seed2026051802_00001_.png,208.96038818359375,36.02131809322824,0.1390533447265625,6.314444267523323,32.75878680780891,1011101111000111100100000101000111100000110111100000100111010011
zh,Chinese,S02_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S02_synonym_seed2026051801_00001_.png,240.43687438964844,12.327521502619742,0.01611328125,5.036240026135671,5.9194924062604635,1110111010001011110100000111010010001011001100010110010101001110
zh,Chinese,S02_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S02_synonym_seed2026051802_00001_.png,220.8180389404297,26.153088264924225,0.0624237060546875,5.886274819359359,19.98122502500167,1011101111100111100100000100000010101001110101100000100111011011
zh,Chinese,S02_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S02_word_order_seed2026051801_00001_.png,243.07899475097656,14.808848794797308,0.018157958984375,3.95765152452099,8.519025097752921,1111101110001111110100000110100010001111000000111010100101010010
zh,Chinese,S02_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S02_word_order_seed2026051802_00001_.png,203.96170043945312,30.89045701995156,0.041839599609375,6.283888155200085,39.56005718564207,1011111111000001110100010100010011000101001110101000010001111011
zh,Chinese,S02_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S02_attribute_swap_seed2026051801_00001_.png,240.42291259765625,19.691580428166816,0.0254974365234375,4.413636792296254,13.270578348577885,1110110110101010110101000110110110010101000010110010010101010010
zh,Chinese,S02_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S02_attribute_swap_seed2026051802_00001_.png,214.514404296875,34.47733046443317,0.141265869140625,6.018659065082677,37.064799158822694,1011101111000111100100000101000011100000111111101000100111010010
zh,Chinese,S03_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S03_base_seed2026051801_00001_.png,241.63973999023438,18.32660067539006,0.0159759521484375,4.322342193341161,8.084671751129733,1111111010101011110100000011010110001011010110001010100101010000
zh,Chinese,S03_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S03_base_seed2026051802_00001_.png,200.71214294433594,33.007626796963955,0.0559844970703125,6.370430358794324,23.51952189867147,1011111111000111110100000100010011100000111010111100000001100011
zh,Chinese,S03_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S03_synonym_seed2026051801_00001_.png,235.68955993652344,9.435780427944023,0.005615234375,5.027016105153937,4.446820901504391,1110111010000011100110000110010110001010101100011110010101001110
zh,Chinese,S03_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S03_synonym_seed2026051802_00001_.png,214.4132843017578,26.139286845923316,0.063873291015625,6.025285606413767,24.16338437773014,1011101111100101111100000100010011100001010010101000100101011011
zh,Chinese,S03_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S03_word_order_seed2026051801_00001_.png,223.1950225830078,16.202325656986613,0.042388916015625,5.893159448523451,18.174460808575873,1111101001001010111000001110100100011011011000100010010101011110
zh,Chinese,S03_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S03_word_order_seed2026051802_00001_.png,200.89784240722656,29.814711784651294,0.04327392578125,6.187041294972257,20.008881852587372,1011111111101111110100001101000011011000110000101100000010000011
zh,Chinese,S03_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S03_attribute_swap_seed2026051801_00001_.png,226.14369201660156,7.407815478792755,0.009063720703125,4.441594011337026,6.9094901528089245,1110101100100010110100100101100110011011000000101010110101111010
zh,Chinese,S03_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S03_attribute_swap_seed2026051802_00001_.png,198.46250915527344,34.23649473131476,0.0718536376953125,6.70964221269633,19.262837872041185,1011100111000111100100001101010011101011110000100100100110100011
zh,Chinese,S04_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S04_base_seed2026051801_00001_.png,235.50039672851562,16.018036208395394,0.0196990966796875,4.178377849618148,9.836955111139675,1111110110101010110101001010101000010101010010101010010101010010
zh,Chinese,S04_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S04_base_seed2026051802_00001_.png,222.01016235351562,32.909923087052505,0.1360321044921875,6.0118241853684165,35.051541645914845,1011101111000111101100000101000111100000111111100000100110010010
zh,Chinese,S04_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S04_synonym_seed2026051801_00001_.png,236.93795776367188,10.843485266904164,0.0040740966796875,5.1436780192356615,5.886950984080557,1110111010000011100110000111010110001010101100010110010101001110
zh,Chinese,S04_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S04_synonym_seed2026051802_00001_.png,222.26541137695312,24.50682360062989,0.0513763427734375,5.6766675082169815,20.51238242853382,1011101111100111100100000101000110001000110100101100110100011011
zh,Chinese,S04_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S04_word_order_seed2026051801_00001_.png,229.90342712402344,14.259907696155253,0.047210693359375,4.997519633076341,18.221925524713193,1111100001100010110001010101110110011011000000100010110101011011
zh,Chinese,S04_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S04_word_order_seed2026051802_00001_.png,219.97023010253906,27.61423166392553,0.10260009765625,5.669696907410433,45.715761218071044,1011111111100111101100000101000011000000110110101000100110010011
zh,Chinese,S04_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S04_attribute_swap_seed2026051801_00001_.png,233.67982482910156,12.39725643963443,0.0156402587890625,4.757380426827418,12.56064765009356,1101011000101010110101001100110110010011100010101010010101011010
zh,Chinese,S04_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S04_attribute_swap_seed2026051802_00001_.png,216.94651794433594,34.0376234116955,0.127532958984375,6.402576499824362,21.150567455333455,1011101111000110101100000101010011110000110011100000100111010011
zh,Chinese,S05_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S05_base_seed2026051801_00001_.png,218.95803833007812,30.42335926992753,0.0770111083984375,5.662432924730679,20.023701229796053,1101010010101010110110010111110100010011000010101010010101011010
zh,Chinese,S05_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S05_base_seed2026051802_00001_.png,156.9002685546875,23.451789314400276,0.0124969482421875,6.397242656707856,13.463113952238565,1000000011100011111110001100000111000111111000111100010111000011
zh,Chinese,S05_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S05_synonym_seed2026051801_00001_.png,226.6575927734375,3.640114431229845,0.0,3.899413238670455,3.2777148057063368,1110111111001011111110100100010110001000001100100110010100001100
zh,Chinese,S05_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S05_synonym_seed2026051802_00001_.png,202.54037475585938,23.214406706116353,0.0303802490234375,5.734166692425074,11.768156870148168,1011101111101111110100001100000110111001101000111000010010000010
zh,Chinese,S05_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S05_word_order_seed2026051801_00001_.png,227.85704040527344,8.90600809323766,0.0062103271484375,4.6969972692295325,9.487376412382943,1111101001100010110001100100110110011011000000101010010101111010
zh,Chinese,S05_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S05_word_order_seed2026051802_00001_.png,196.68399047851562,28.814305165521247,0.091064453125,6.346126870731489,31.695940453902004,1011101011101011110100001101000110100100101010101000010111010010
zh,Chinese,S05_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S05_attribute_swap_seed2026051801_00001_.png,219.2136993408203,28.617810845806872,0.07879638671875,5.690984633319255,19.638473942920406,1101010010101010110100010111110100010011000010101010110101011010
zh,Chinese,S05_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S05_attribute_swap_seed2026051802_00001_.png,159.84640502929688,23.648276807990015,0.0389404296875,6.248220337835134,18.477343720001834,1101010011100011110100001100001111011100111000111100010110000001
zh,Chinese,S05_quantity_shift,quantity_shift,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S05_quantity_shift_seed2026051801_00001_.png,222.85452270507812,3.2959793554192225,0.0,3.718815306549449,5.439961957025787,1111101111001011110101000101110110011011000000001010110100001000
zh,Chinese,S05_quantity_shift,quantity_shift,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S05_quantity_shift_seed2026051802_00001_.png,166.5191650390625,24.091642866195187,0.0663299560546875,6.363996802851393,24.73246880432403,1101000011100011110100001100001111011100111000111001010011000011
zh,Chinese,S06_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_base_seed2026051801_00001_.png,231.855712890625,16.305866454728594,0.0132598876953125,5.366387315980015,28.96338007933298,1111111011000000100100010111110010001100101100110110010011001100
zh,Chinese,S06_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_base_seed2026051802_00001_.png,188.97874450683594,22.786678515300874,0.03070068359375,6.474019707457486,16.218110884570287,1011011011101001110100001101010111100100110010100000010110110001
zh,Chinese,S06_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_synonym_seed2026051801_00001_.png,235.3146514892578,4.998224433943083,0.0,4.302104559859693,10.116511595765793,1110111111001010101110000110111011001000100100100110010110001000
zh,Chinese,S06_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_synonym_seed2026051802_00001_.png,211.7104034423828,20.036639696880446,0.030517578125,5.892636193263832,10.48926467128523,1011101111101111110100001100000110011000101000111000010010010011
zh,Chinese,S06_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_word_order_seed2026051801_00001_.png,225.09909057617188,14.928040133573761,0.0242767333984375,5.8107507775861595,16.36778041274851,1110111011000010101110000011110010001001001100100110010110001111
zh,Chinese,S06_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_word_order_seed2026051802_00001_.png,191.43751525878906,36.017694601638254,0.081146240234375,6.681197161079714,22.633667154781,1011111011100111110100001101010011001000110010100100000111001010
zh,Chinese,S06_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_attribute_swap_seed2026051801_00001_.png,236.54319763183594,18.774242834884113,0.0186309814453125,5.202385503233597,34.31085588238711,1111111011000001100100010111110011001000101100110110110001001000
zh,Chinese,S06_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_attribute_swap_seed2026051802_00001_.png,195.98606872558594,30.510637843510178,0.0765380859375,6.495939192082601,16.564368433531254,1011101011101101110101001101011011101000100000110100000001101010
zh,Chinese,S06_quantity_shift,quantity_shift,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_quantity_shift_seed2026051801_00001_.png,228.73728942871094,19.058588510746116,0.03594970703125,5.855641076385173,29.990121656804973,1011111011001010110100010011110010001011000100110110110011001000
zh,Chinese,S06_quantity_shift,quantity_shift,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_quantity_shift_seed2026051802_00001_.png,201.10484313964844,25.113087918373388,0.0460968017578125,6.322533896215033,15.69344262452778,1011111111100110110100001101000011101000110011100100000011001010
zh,Chinese,S07_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_base_seed2026051801_00001_.png,228.82945251464844,2.1929020586951258,0.0,3.170860211808708,2.5853276073476104,1111111111100010100111010010011110000000001110101110010110000000
zh,Chinese,S07_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_base_seed2026051802_00001_.png,191.16940307617188,18.955473792016246,0.0315704345703125,6.044769936089946,25.119003998253547,1101000011000111110100001100011110011000111000111001110011000011
zh,Chinese,S07_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_synonym_seed2026051801_00001_.png,230.68588256835938,4.807468038407679,0.0,4.29917438414385,3.2765296557149877,1110111011001011111100000110111010001000101100100110010001001100
zh,Chinese,S07_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_synonym_seed2026051802_00001_.png,213.69558715820312,21.38431563403894,0.025543212890625,5.899253983542651,9.551679982665673,1011101111100111100100001100000111011010110000110100000011001011
zh,Chinese,S07_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_word_order_seed2026051801_00001_.png,229.99671936035156,7.761737715697839,0.0043182373046875,4.646881577046599,11.481452889832036,1111101001100010110001000100110110011011000100100011110100011011
zh,Chinese,S07_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_word_order_seed2026051802_00001_.png,209.08802795410156,29.996006805857846,0.110076904296875,6.539099966727846,30.988907429973864,1011101011000111100100001100010011111001110011100000100111010010
zh,Chinese,S07_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_attribute_swap_seed2026051801_00001_.png,227.33248901367188,2.8033027363395404,0.0,3.5156182881103413,2.804466577747391,1111111110000010100110010111111110000000000110101010010010001011
zh,Chinese,S07_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_attribute_swap_seed2026051802_00001_.png,193.0949249267578,17.635019242603367,0.0221099853515625,5.897774744237321,23.522667173956158,1001000011000111111100001100001111011000111000111001110011000011
zh,Chinese,S08_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_base_seed2026051801_00001_.png,244.4692840576172,17.239742233937324,0.039794921875,3.9614627394993733,6.178408132966946,1111110110000010110100000111110110000111001000101000110111011000
zh,Chinese,S08_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_base_seed2026051802_00001_.png,186.33062744140625,20.381423018155264,0.027191162109375,6.162248713192937,22.64301483292111,1001000011100011111010011001000010110110111010111100110010010010
zh,Chinese,S08_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_synonym_seed2026051801_00001_.png,242.66578674316406,11.57683254889549,0.0094146728515625,4.830943319294962,5.989300572469908,1110111010000010100110000111110110001011001100010110010101001110
zh,Chinese,S08_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_synonym_seed2026051802_00001_.png,221.9320831298828,23.05434886164638,0.082855224609375,5.881670093897771,19.307307139717505,1011101111100111101100000100000011100000110110101000100101011011
zh,Chinese,S08_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_word_order_seed2026051801_00001_.png,234.45932006835938,21.02392071227006,0.04644775390625,5.145579175121491,10.229727532057673,1111111010000011111100000111000010011111001001001010000101011100
zh,Chinese,S08_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_word_order_seed2026051802_00001_.png,205.50332641601562,31.082615506705526,0.0778350830078125,6.1904646094346205,29.27369826527086,1011111111100111101100000000000011100000110011100000100111011011
zh,Chinese,S08_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_attribute_swap_seed2026051801_00001_.png,245.31471252441406,17.289027221118108,0.035186767578125,3.4018799848304715,4.046643048865644,1111010110000010110000000111110110010110011000001100110111011010
zh,Chinese,S08_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_attribute_swap_seed2026051802_00001_.png,219.57313537597656,34.075881532869715,0.1012115478515625,6.042414793517726,20.237508423582543,1011111111000111111100000001000011100000010011100000100111110011
zh,Chinese,S09_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_base_seed2026051801_00001_.png,217.00257873535156,20.130969400877575,0.04595947265625,5.0633551087070225,15.785234272503406,1101011000101010111010101101010110101010010010101010100101010100
zh,Chinese,S09_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_base_seed2026051802_00001_.png,193.72608947753906,39.86935911686997,0.1107330322265625,6.815305921952836,25.317194638516398,1011001011101110110100001101010011101110110010110000000111100000
zh,Chinese,S09_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_synonym_seed2026051801_00001_.png,221.48098754882812,19.03370981258844,0.0544281005859375,5.870026713641759,17.25014966265729,1110111010001011110100110110011110001001111000000010010011001100
zh,Chinese,S09_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_synonym_seed2026051802_00001_.png,207.49905395507812,30.935449136308904,0.0952606201171875,6.095561284758172,15.67601879364819,1011101111101111101100001100000110011000110000111100000010110001
zh,Chinese,S09_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_word_order_seed2026051801_00001_.png,211.7365264892578,17.74732267702093,0.0901641845703125,5.445953571440446,14.09020398954239,1101011111101010110000001101100110101011000000110010100001111010
zh,Chinese,S09_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_word_order_seed2026051802_00001_.png,180.4757843017578,22.31160602039516,0.03021240234375,6.419339469257915,15.935101266473701,1001000011101011110100001000000111100110111110101000010111010011
zh,Chinese,S09_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_attribute_swap_seed2026051801_00001_.png,210.10635375976562,19.177969275399686,0.07867431640625,5.614688023299962,23.769032176805844,1101001111101010010110001101100100111011000000011010100001011011
zh,Chinese,S09_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_attribute_swap_seed2026051802_00001_.png,181.80491638183594,22.22927709420501,0.022308349609375,6.406808114496934,16.176058554821083,1000011011101011000110011100010111101010110000110000110010110011
zh,Chinese,S09_negation_rephrase,negation_rephrase,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_negation_rephrase_seed2026051801_00001_.png,220.18228149414062,3.9151002578681795,0.0010986328125,3.7876271013712905,4.029512738824205,1111111110000011111010000011111110001011000010001010101100001000
zh,Chinese,S09_negation_rephrase,negation_rephrase,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_negation_rephrase_seed2026051802_00001_.png,189.9774932861328,36.590410229555594,0.136199951171875,6.84391604188028,16.36289069989592,1011001011100111100100001101000111111100110010100100100110110000
zh,Chinese,S10_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S10_base_seed2026051801_00001_.png,226.36795043945312,12.13094301733098,0.03021240234375,4.842388229633838,13.901235111737092,1101101001100010110001001101100110011011000001101011100101111000
zh,Chinese,S10_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S10_base_seed2026051802_00001_.png,193.01658630371094,30.859366834128632,0.089996337890625,6.542087806271452,20.387764752961093,1011011011100111110110011101010011101000110010100000100010100001
zh,Chinese,S10_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S10_synonym_seed2026051801_00001_.png,226.09176635742188,20.833741900865903,0.044921875,5.7961166819351595,15.314883011466637,1111111010001011100100000110011010001001101100000110010111001101
zh,Chinese,S10_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S10_synonym_seed2026051802_00001_.png,213.927734375,29.850201709263878,0.053192138671875,5.9141496632418376,14.944597945206606,1011101011101111100100001100001010011010111000110100110010000011
zh,Chinese,S10_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S10_word_order_seed2026051801_00001_.png,213.22796630859375,24.437651786110248,0.0774383544921875,6.414151629056488,28.654565813149077,1111101000001011111001001111010010011001011000100010010101011100
zh,Chinese,S10_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S10_word_order_seed2026051802_00001_.png,206.93972778320312,23.40979023573206,0.041534423828125,6.075800109547084,16.240047389087486,1011101111101011100100001100000011111000111000111000000111000011
zh,Chinese,S10_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S10_attribute_swap_seed2026051801_00001_.png,228.92555236816406,9.427284032778706,0.0107574462890625,4.716666882761327,9.881758156617042,1111101001100010110001001100100110011011000000100011110101111010
zh,Chinese,S10_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S10_attribute_swap_seed2026051802_00001_.png,192.5887908935547,30.684001112675812,0.0752410888671875,6.611468446709491,22.77523728179213,1011111011100111100100001101010011101001110100100100100010100001
zh,Chinese,S10_negation_rephrase,negation_rephrase,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S10_negation_rephrase_seed2026051801_00001_.png,237.42166137695312,10.310516950602173,0.0068511962890625,4.829459513195546,9.284930959207795,1111101001110010110100000101110110011011000000100010010101011101
zh,Chinese,S10_negation_rephrase,negation_rephrase,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S10_negation_rephrase_seed2026051802_00001_.png,206.06349182128906,28.341412078236928,0.1173248291015625,6.019104304039664,16.62567420365197,1011101110100101110100000100010011101000010110101100110101011010
hi,Hindi,S01_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S01_base_seed2026051801_00001_.png,182.2364959716797,45.330083392846845,0.1352386474609375,7.107244477558808,28.14973345798191,1001101100001011111110110111100110101000011000001010000101001101
