model_key,ckpt_name,language,language_name,prompt_id,scene_id,category,variant_type,seed,image_path,mean_luma,contrast_luma,edge_density,entropy,colorfulness,phash_bits
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S03_base,S03,spatial_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S03_base_seed2026051802_00001_.png,106.691650390625,67.98120832202599,0.04547119140625,7.645277020934113,53.0849587970469,1010101011000110100101100010100111001001110010011001101100110110
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S04_word_order,S04,spatial_color,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S04_word_order_seed2026051801_00001_.png,182.67031860351562,39.63223323880666,0.0637969970703125,6.629434838703362,31.65073611626534,1101101011010011110001111100000000111001010110101100010111000001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S04_word_order,S04,spatial_color,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S04_word_order_seed2026051802_00001_.png,129.17147827148438,73.21624612754364,0.0707244873046875,7.4604934703419,33.62008309173121,1011001010101001010110011001100001011010100100100100110110111011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S05_base,S05,quantity_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S05_base_seed2026051801_00001_.png,152.9499053955078,75.97711746055889,0.03411865234375,4.8268029114737105,53.37007710652614,1111101011010111100000010110100001110110010001110110100010010001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S05_base,S05,quantity_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S05_base_seed2026051802_00001_.png,164.4925537109375,86.65065407448002,0.0360565185546875,6.702050471568678,72.43034489078298,1010111111100010100100001000110111001110100111101111000000011000
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S05_quantity_shift,S05,quantity_color,quantity_shift,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S05_quantity_shift_seed2026051801_00001_.png,177.26791381835938,78.69795604501107,0.0418853759765625,5.029240359954726,68.38808722543875,1011111010000110110000000111000110011111001011100100110001101001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S05_quantity_shift,S05,quantity_color,quantity_shift,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S05_quantity_shift_seed2026051802_00001_.png,165.65184020996094,86.3066191253798,0.0371856689453125,6.583722428751915,81.16791776189828,1010111111100010100100011000110111001110100100101111000000011001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S06_quantity_shift,S06,quantity_color,quantity_shift,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S06_quantity_shift_seed2026051801_00001_.png,195.47959899902344,46.14346939844609,0.031494140625,5.765725750010198,97.50056434696711,1010111111000010100100000001111111001010001110010010011111110000
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S06_quantity_shift,S06,quantity_color,quantity_shift,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S06_quantity_shift_seed2026051802_00001_.png,192.57923889160156,44.23826254008226,0.0499420166015625,5.842874642208195,130.7082501213614,1011101111000111100100010000110011001100001100110110011100110001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S07_attribute_swap,S07,attribute_binding,attribute_swap,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S07_attribute_swap_seed2026051801_00001_.png,75.30728149414062,83.31225384116719,0.0711517333984375,6.419897488059464,20.453917749232605,1110010010000111010101110111100001111011111000010000000100001111
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S07_attribute_swap,S07,attribute_binding,attribute_swap,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S07_attribute_swap_seed2026051802_00001_.png,59.095306396484375,65.59760876417302,0.154876708984375,7.023409557480189,18.818378539457996,1010011110100011010110100111110010101100100010010101000100110110
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S08_word_order,S08,attribute_binding,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S08_word_order_seed2026051801_00001_.png,127.29116821289062,35.68490712556337,0.0783233642578125,6.981169832347102,7.410994836032864,1111010111001110100011110110000100110100100110101100000111100000
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S08_word_order,S08,attribute_binding,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S08_word_order_seed2026051802_00001_.png,135.74099731445312,85.28176544813479,0.10675048828125,7.271129325924358,16.487410670713178,1011111111101011110000001000010010011111000110111000110000110000
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S09_negation_rephrase,S09,negation,negation_rephrase,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S09_negation_rephrase_seed2026051801_00001_.png,211.9690704345703,47.63412497195081,0.051727294921875,6.215111331126936,31.619847124621813,1011011011000110110010010011100010001111010000100011010011001111
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S09_negation_rephrase,S09,negation,negation_rephrase,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S09_negation_rephrase_seed2026051802_00001_.png,197.31422424316406,59.55356247350901,0.0809326171875,6.675695806928003,105.62716324774841,1011001011001111110011110011000010001100001100101100010100011011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S10_base,S10,negation,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S10_base_seed2026051801_00001_.png,28.193771362304688,40.36444507446984,0.0650787353515625,5.670284031629375,62.008534018169506,1100111101001111111101110011011110010000010000001000100000111100
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,en,English,S10_base,S10,negation,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/en/S10_base_seed2026051802_00001_.png,34.12908935546875,38.358687602048974,0.1125946044921875,6.283431003392014,72.84325024540867,1001101100011011100110110101100110011001010010111100000100010011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S03_base,S03,spatial_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S03_base_seed2026051801_00001_.png,231.73533630371094,17.11917100066288,0.0266265869140625,4.645636179387425,13.180347043240108,1011001011011011010011000100110000110011001100101100110011001101
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S03_base,S03,spatial_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S03_base_seed2026051802_00001_.png,189.1049041748047,49.26485343583738,0.042999267578125,7.132610334334205,19.585522236755878,1011111111000100110110010011000111100110000110001100100100110010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S04_word_order,S04,spatial_color,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S04_word_order_seed2026051801_00001_.png,215.43165588378906,29.82609606656583,0.0425872802734375,5.43637740236385,39.42877227085032,1110010010101010110100001010110100110111010010100110010110110010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S04_word_order,S04,spatial_color,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S04_word_order_seed2026051802_00001_.png,176.93714904785156,59.271066532972526,0.0562286376953125,7.361310805505175,63.59579628547762,1011000011101111010100001001000111101010110111110000110110000001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S05_base,S05,quantity_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S05_base_seed2026051801_00001_.png,188.11842346191406,41.38819548810503,0.068939208984375,6.655271794784739,28.76622242727909,1101011011001010010110110101000100111011001000110110000101101001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S05_base,S05,quantity_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S05_base_seed2026051802_00001_.png,153.1421356201172,75.65674463341034,0.0866851806640625,7.504928169812899,19.929007923268944,1011011011100110110010001101000010101001001011110000110110110001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S05_quantity_shift,S05,quantity_color,quantity_shift,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S05_quantity_shift_seed2026051801_00001_.png,206.67921447753906,14.530622637436679,0.0037994384765625,4.477024494968945,28.137445097510252,1000111110010111011100000110111100101111100100010101000000101100
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S05_quantity_shift,S05,quantity_color,quantity_shift,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S05_quantity_shift_seed2026051802_00001_.png,165.16531372070312,73.26394458003529,0.074951171875,7.498276177270947,22.422428406821524,1011111111000110110010011001000011110110001011100000100110010001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S06_quantity_shift,S06,quantity_color,quantity_shift,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S06_quantity_shift_seed2026051801_00001_.png,186.00772094726562,30.70287156314391,0.0208892822265625,6.462427286617565,66.11758257025005,1000011110101011010100000101111000101111100001011101000101111000
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S06_quantity_shift,S06,quantity_color,quantity_shift,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S06_quantity_shift_seed2026051802_00001_.png,156.86549377441406,59.748792223051375,0.03729248046875,7.424329706155653,31.94400028022406,1011011011100110110010000001000111111100001101110000011111000010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S07_attribute_swap,S07,attribute_binding,attribute_swap,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S07_attribute_swap_seed2026051801_00001_.png,217.9337158203125,12.881710969482011,0.0,4.755585011405612,22.193017183011946,1000111110010101011100000110111000101111110100010101000000101110
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S07_attribute_swap,S07,attribute_binding,attribute_swap,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S07_attribute_swap_seed2026051802_00001_.png,192.03135681152344,62.90823930370618,0.073211669921875,7.120396893453036,32.577960281795555,1011111111000100110110011001010111000100010011000000100110110011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S08_word_order,S08,attribute_binding,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S08_word_order_seed2026051801_00001_.png,236.43319702148438,19.40181782515894,0.0090789794921875,4.411784342232679,15.228626492017305,1110011010011001000110010110011011011001100100110110010011001001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S08_word_order,S08,attribute_binding,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S08_word_order_seed2026051802_00001_.png,188.16648864746094,63.95502327313454,0.0707550048828125,7.130754323701741,28.469707586497286,1011111011000110110010000001100111110000001111100000111110000011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S09_negation_rephrase,S09,negation,negation_rephrase,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S09_negation_rephrase_seed2026051801_00001_.png,201.66786193847656,21.91239108725076,0.0089569091796875,4.831421602955355,35.70552196301886,1010001111110110000111000000110101110011111001100001110001001001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S09_negation_rephrase,S09,negation,negation_rephrase,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S09_negation_rephrase_seed2026051802_00001_.png,168.15292358398438,53.155873295829736,0.0358428955078125,7.352220971733345,24.084798658161485,1010111011000101100110001100011100101100110000111001100011100011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S10_base,S10,negation,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S10_base_seed2026051801_00001_.png,209.9828643798828,10.078407939265494,0.0,5.021625703706807,25.61501347453896,1101010111001000011110000110111110001101101100110010010101001000
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,zh,Chinese,S10_base,S10,negation,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/zh/S10_base_seed2026051802_00001_.png,184.87237548828125,67.02851358285209,0.0791015625,7.1861818872582015,20.251120266649583,1011011011000110110010001000000111110001001111100000110110110011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S03_base,S03,spatial_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S03_base_seed2026051801_00001_.png,188.6217041015625,46.84219217907035,0.0410003662109375,6.333228643716499,34.69739270274967,1101001100101010110111000110101100110111000010101000010101110010
